kanjireading,rank,weight
圧[あつ],924,2304.422007552198
慮[りょ],925,2307.926668869051
移[い],926,2309.656516668290
専[せん],927,2311.654678448050
節[せつ],928,2312.237405320012
歌[うた],929,2314.667109185661
辺[へん],930,2316.090275391260
歴[れき],931,2317.281416108792
万[ばん],932,2318.629608944760
液[えき],933,2319.930958103485
酸[さん],934,2321.390628789323
星[せい],935,2323.746000924920
万[まん],936,2324.440903207671
慣[な],937,2328.331141259386
療[りょう],938,2330.287582276429
曲[きょく],939,2331.598754762776
揺[ゆ],940,2334.407753986875
宅[たく],941,2343.617276966585
大人[おとな],942,2344.496386370269
狙[ねら],943,2346.455636266342
友[ゆう],944,2347.348562167136
提[てい],945,2348.755262741932
暗[あん],946,2349.072430858871
空[そら],947,2358.417556327297
得[え],948,2360.727539138040
考[こう],949,2364.676984082469
千[せん],950,2367.101555623708
互[たが],951,2367.104846613742
借[か],952,2367.834365306408
評[ひょう],953,2368.426364016815
骨[こつ],954,2372.149658984975
育[そだ],955,2373.481923205014
洋[よう],956,2373.676649046502
放[はな],957,2377.040449626645
老[ろう],958,2381.244595856003
紙[し],959,2385.108120461941
館[かん],960,2386.502619785932
才[さい],961,2386.720248476848
属[ぞく],962,2392.750394609828
壊[こわ],963,2408.050315674754
百[ひゃく],964,2411.989407042618
晩[ばん],965,2413.201701670524
立[りっ],966,2415.147737478572
歩[ぽ],967,2442.065902077228
戦[たたか],968,2444.949808364801
湯[ゆ],969,2445.560096461959
危[あぶ],970,2450.411432012549
改[かい],971,2453.023594215119
故[こ],972,2463.529240427530
失[うしな],973,2466.325634352635
受[じゅ],974,2468.172012450445
握[にぎ],975,2475.985391769706
住[す],976,2477.099086409549
自[し],977,2479.128889962061
景[けい],978,2484.903011915229
滅[めつ],979,2486.690507608942
層[そう],980,2487.606960972796
起[き],981,2497.512080797296
眼[がん],982,2498.235134735963
古[ふる],983,2499.596318564706
担[たん],984,2501.893664595576
達[たち],985,2506.530691907100
聖[せい],986,2508.599468694537
略[りゃく],987,2509.442791888791
換[かん],988,2509.620798588207
左[ひだり],989,2509.989814155391
勉[べん],990,2510.398077853382
海[うみ],991,2512.491471351743
散[ち],992,2512.717331389445
功[こう],993,2517.764110198937
猫[ねこ],994,2521.513106820267
健[けん],995,2529.244879122259
接[せっ],996,2530.034410867526
日[にっ],997,2531.230623648640
呂[ろ],998,2534.483672002518
威[い],999,2534.940044933619
油[ゆ],1000,2552.870050880476
障[しょう],1001,2554.390708831970
潰[つぶ],1002,2555.428201747918
悲[ひ],1003,2558.821143261553
賞[しょう],1004,2562.373659272266
徒[と],1005,2562.775228007769
良[りょう],1006,2570.173779569885
追[つい],1007,2571.218786793561
衛[えい],1008,2573.935347882026
承[しょう],1009,2575.088831183218
霊[れい],1010,2575.107301872019
別[わか],1011,2576.658251712108
剤[ざい],1012,2580.509972966406
結[けつ],1013,2581.322139231965
静[せい],1014,2581.437170629897
京[きょう],1015,2585.004838102615
区[く],1016,2585.517028860159
私[し],1017,2585.646083872763
望[のぞ],1018,2588.819233116644
福[ふく],1019,2595.880006337319
冗[じょう],1020,2597.072644846921
堂[どう],1021,2602.519291385465
下[くだ],1022,2606.528671563666
歯[は],1023,2606.864958910529
源[げん],1024,2607.623736024157
扱[あつか],1025,2608.318430308243
帰[き],1026,2609.223943143903
柄[がら],1027,2614.422106666694
持[じ],1028,2627.143482225452
重[かさ],1029,2631.796251453937
英[えい],1030,2634.756964958417
頼[たよ],1031,2636.830930727169
傷[しょう],1032,2642.031259938521
国[くに],1033,2644.232154647636
刑[けい],1034,2645.735734657699
展[てん],1035,2650.515703323489
飯[はん],1036,2655.305516461571
荷[に],1037,2657.622435511882
方[ぽう],1038,2658.907514107850
域[いき],1039,2659.719689579632
善[ぜん],1040,2660.137069650261
難[むずか],1041,2661.747343030940
距[きょ],1042,2669.746908683914
肌[はだ],1043,2680.416520346664
夏[なつ],1044,2682.886243470920
人[びと],1045,2683.646609862934
環[かん],1046,2692.005886354659
助[じょ],1047,2702.003878540264
必[ひっ],1048,2702.503978676686
物[もつ],1049,2703.006959693530
治[じ],1050,2703.129327005739
治[ち],1051,2705.652447333139
手[で],1052,2709.642915712760
疑[ぎ],1053,2716.587131284513
髪[かみ],1054,2718.310916989986
雪[ゆき],1055,2725.091270717729
被[ひ],1056,2729.831416539373
上[うわ],1057,2733.489830891951
婦[ふ],1058,2740.179927051859
悲[かな],1059,2745.456770333040
楽[がく],1060,2752.360722623657
監[かん],1061,2753.394450350508
吸[きゅう],1062,2753.938577343765
己[こ],1063,2757.738331454138
洗[あら],1064,2759.111308967173
勇[ゆう],1065,2762.036935068289
盛[も],1066,2764.706786893074
山[さん],1067,2765.035739987114
陸[りく],1068,2769.013006837457
劇[げき],1069,2769.931746500174
成[な],1070,2774.398299547989
児[じ],1071,2779.409707836677
憶[おく],1072,2783.145841118573
遅[おく],1073,2785.925252990131
現[あらわ],1074,2786.858781749926
鹿[か],1075,2789.925108793460
繰[く],1076,2790.881947454166
許[きょ],1077,2799.901315538540
痛[つう],1078,2804.692707596819
運[はこ],1079,2806.083925609617
並[なら],1080,2806.322400938779
吸[す],1081,2808.669328008130
初[はつ],1082,2813.245958419739
枚[まい],1083,2815.224100592504
犬[いぬ],1084,2817.009228437252
奪[うば],1085,2818.202466714434
涙[なみだ],1086,2826.578037618172
暗[くら],1087,2829.152262711476
問[と],1088,2831.317975255018
町[まち],1089,2832.775258287310
降[お],1090,2835.771933269389
登[とう],1091,2837.115619506283
陣[じん],1092,2839.619647238813
共[とも],1093,2844.364736800971
短[たん],1094,2852.268138377845
鉄[てつ],1095,2856.374275467268
度[たび],1096,2857.544348351843
抱[だ],1097,2869.182294598043
叩[たた],1098,2880.187199489326
誤[ご],1099,2885.405311351902
深[しん],1100,2886.509127078166
増[ふ],1101,2899.171510904873
諦[あきら],1102,2900.423630826389
行[ゆ],1103,2906.031192588599
行[おこな],1104,2907.494277987234
課[か],1105,2925.056505054599
則[そく],1106,2930.804057585099
歳[さい],1107,2932.403538692325
認[みと],1108,2936.812557051208
志[し],1109,2938.478695446667
苦[にが],1110,2938.510519465425
飛[ひ],1111,2939.215240625933
我[わ],1112,2941.792375477481
敗[ぱい],1113,2941.902387561790
不[ぶ],1114,2947.107887795393
免[めん],1115,2948.474163613295
列[れつ],1116,2949.453625232909
軽[かる],1117,2955.627599943477
標[ひょう],1118,2957.438761326652
悩[なや],1119,2967.109983695271
壊[かい],1120,2968.304270905259
一[いつ],1121,2975.729566136351
求[もと],1122,2981.572496782173
臓[ぞう],1123,2981.654713035950
姉[ねえ],1124,2987.276088884072
操[そう],1125,2987.358832234542
微[び],1126,2988.352170911538
話[ばなし],1127,2992.263999288612
脈[みゃく],1128,2994.739027594333
迷[まよ],1129,2999.138298228871
旅[りょ],1130,3002.645055418359
歩[ほ],1131,3004.299263835724
為[い],1132,3009.755944661446
宙[ちゅう],1133,3011.755413926307
銃[じゅう],1134,3011.994792688628
転[ころ],1135,3013.087694583654
裁[さい],1136,3015.113643761516
雑[ざつ],1137,3017.432154172904
負[お],1138,3019.295172997413
荒[あら],1139,3038.230359164580
崩[くず],1140,3040.580908072368
損[そん],1141,3042.161977135401
与[あた],1142,3044.259009920201
吐[は],1143,3053.190633659260
救[すく],1144,3055.234135785051
世[せい],1145,3056.135337465032
司[し],1146,3060.361371936479
解[と],1147,3062.077834567778
照[て],1148,3064.249489003515
刺[さ],1149,3064.532288056394
煮[に],1150,3065.844649611131
辞[じ],1151,3070.033579643943
倍[ばい],1152,3081.882342770608
闇[やみ],1153,3085.011485814496
窓[まど],1154,3085.391086007720
生[じょう],1155,3085.481946054617
程[ほど],1156,3086.723034367557
筋[きん],1157,3089.341180952228
頃[ごろ],1158,3091.332402310033
雨[あめ],1159,3091.478758578384
達[たつ],1160,3093.675928937525
応[のう],1161,3094.771538764155
断[ことわ],1162,3095.947992106295
本[ぽん],1163,3101.921169580627
触[ふ],1164,3106.916061294945
組[くみ],1165,3111.778469397407
太[たい],1166,3116.246789672660
恩[おん],1167,3121.117958467755
子[ご],1168,3121.640016185440
否[ひ],1169,3126.104078208521
風[ふ],1170,3127.591897321970
笑[え],1171,3128.717499654074
破[やぶ],1172,3130.529910503998
底[そこ],1173,3130.614921658977
旅[たび],1174,3137.697022026687
宿[しゅく],1175,3140.798888282233
洗[せん],1176,3140.925522812461
結[むす],1177,3144.061199523434
庫[こ],1178,3145.858077463405
推[すい],1179,3148.563348503435
複[ふく],1180,3151.170995333928
誘[さそ],1181,3152.724271872097
布[ふ],1182,3153.090394183060
文[も],1183,3154.494315023932
物[ぶっ],1184,3160.252671320422
跡[せき],1185,3163.844015905989
紙[がみ],1186,3164.767493978116
利[き],1187,3171.321610804813
県[けん],1188,3172.674013084794
玉[たま],1189,3177.526529568134
打[だ],1190,3177.729268807971
毛[け],1191,3178.958556393040
希[き],1192,3180.421198085529
便[べん],1193,3183.802901857832
二[ふた],1194,3184.840877455261
除[じょ],1195,3185.220814099135
弱[じゃく],1196,3186.486769916172
舞[ぶ],1197,3188.068895152828
壁[かべ],1198,3188.742507934693
兄[にい],1199,3189.131723489779
称[しょう],1200,3189.142935907367
減[へ],1201,3190.694553628612
栄[えい],1202,3197.680740657387
取[ど],1203,3200.298244306222
固[こ],1204,3206.361346135183
財[ざい],1205,3207.380145732201
屈[くつ],1206,3208.551822210998
坊[ぼう],1207,3209.223929975441
南[なん],1208,3215.311909801520
混[こん],1209,3215.682970809895
測[そく],1210,3220.372285209036
中[じゅう],1211,3222.049065026851
獄[ごく],1212,3222.524445744996
乳[にゅう],1213,3223.158435499300
何[ど],1214,3226.160926145162
救[きゅう],1215,3227.697938192237
形[かたち],1216,3228.236799631306
負[ぶ],1217,3237.621768189713
授[じゅ],1218,3240.176913291391
悟[ご],1219,3241.568871099198
求[きゅう],1220,3243.880354704341
混[ま],1221,3247.321975877268
積[つ],1222,3252.325518371448
逃[のが],1223,3257.334967757994
酒[さけ],1224,3261.819840476057
都[つ],1225,3264.841923466629
遊[ゆう],1226,3269.610801713251
閉[と],1227,3276.237212789281
敬[けい],1228,3286.707117808367
降[こう],1229,3288.506149332034
玉[だま],1230,3289.937470755020
衣[い],1231,3290.677656314220
飯[めし],1232,3291.187030742975
呼[こ],1233,3295.013494451295
倒[どう],1234,3299.503734782184
継[つ],1235,3308.720490776740
陽[よう],1236,3308.749181626533
力[りき],1237,3310.933019261630
野[の],1238,3314.885995842915
候[こう],1239,3325.725318430765
捕[つか],1240,3329.462982725258
到[とう],1241,3332.470793647763
寂[さび],1242,3336.808060912491
巨[きょ],1243,3343.900813618999
各[かく],1244,3344.763340114702
酒[しゅ],1245,3347.515918413030
忙[いそが],1246,3350.034080973981
般[ぱん],1247,3351.004041798390
鳥[とり],1248,3356.150965547100
固[かた],1249,3356.151883592871
趣[しゅ],1250,3360.785217003431
晴[は],1251,3366.279806204935
加[くわ],1252,3368.226297028942
国[こっ],1253,3370.400941969632
馬[うま],1254,3372.736280737841
税[ぜい],1255,3373.264472253106
幕[まく],1256,3374.615080312201
街[まち],1257,3378.810390018265
建[けん],1258,3380.252666488652
殴[なぐ],1259,3382.003736178791
模[も],1260,3385.770746222075
嫌[げん],1261,3397.228833447580
着[ぎ],1262,3399.580890139620
紹[しょう],1263,3405.041309806428
頼[らい],1264,3415.034922106069
重[ちょう],1265,3421.915452956295
謝[あやま],1266,3430.683717006232
日[か],1267,3434.373276049984
正[ただ],1268,3434.647097490003
酔[よ],1269,3434.926155254792
卒[そつ],1270,3436.633931269761
語[かた],1271,3437.318660089317
引[ひき],1272,3439.796584335291
倒[とう],1273,3440.103078895139
航[こう],1274,3440.890715611939
審[しん],1275,3442.538750130753
露[ろ],1276,3445.327286659513
得[う],1277,3446.140254134367
乗[じょう],1278,3447.782453883510
立[たち],1279,3448.207945027730
曜[よう],1280,3448.950949961522
永[えい],1281,3474.251619225099
底[てい],1282,3474.321621771106
草[くさ],1283,3474.429916001004
群[ぐん],1284,3478.877071334745
致[ち],1285,3481.102512835114
掃[そう],1286,3482.331593393363
恐[きょう],1287,3485.287869384104
軽[けい],1288,3488.943719986496
母[ぼ],1289,3489.091744273861
歌[か],1290,3489.194415848329
響[きょう],1291,3491.911403114648
光[ひかり],1292,3492.812398271886
台[たい],1293,3496.709281437050
汗[あせ],1294,3498.286834016162
挙[きょ],1295,3498.487459543865
移[うつ],1296,3498.836582969732
幸[こう],1297,3501.644408401277
衝[しょう],1298,3506.078592632872
避[ひ],1299,3507.021924572350
冷[ひ],1300,3509.929591906322
宣[せん],1301,3511.120450417675
燃[も],1302,3516.622947735905
炎[えん],1303,3525.084747147450
星[ほし],1304,3526.470366923621
豪[ごう],1305,3526.951235894269
及[およ],1306,3528.056579112898
編[へん],1307,3531.567625957047
